iter	Passed	Remaining
8716	30520	669740
8717	30523	669716
8718	30526	669700
8719	30528	669675
8720	30531	669662
8721	30534	669640
8722	30537	669616
8723	30539	669590
8724	30542	669562
8725	30544	669535
8726	30548	669535
8727	30550	669510
8728	30553	669482
8729	30555	669452
8730	30558	669435
8731	30560	669412
8732	30564	669404
8733	30567	669391
8734	30570	669383
8735	30573	669370
8736	30576	669346
8737	30580	669357
8738	30584	669359
8739	30586	669335
8740	30589	669313
8741	30591	669293
8742	30595	669283
8743	30598	669274
8744	30601	669254
8745	30603	669232
8746	30606	669215
8747	30609	669196
8748	30612	669191
8749	30615	669174
8750	30618	669154
8751	30621	669133
8752	30623	669111
8753	30626	669094
8754	30630	669085
8755	30633	669073
8756	30635	669050
8757	30638	669031
8758	30641	669009
8759	30644	668992
8760	30647	668976
8761	30649	668950
8762	30652	668930
8763	30654	668901
8764	30657	668880
8765	30660	668861
8766	30662	668844
8767	30665	668828
8768	30669	668822
8769	30672	668806
8770	30674	668780
8771	30677	668766
8772	30680	668753
8773	30683	668735
8774	30686	668721
8775	30689	668704
8776	30692	668695
8777	30696	668697
8778	30699	668684
8779	30702	668672
8780	30705	668660
8781	30709	668653
8782	30712	668654
8783	30715	668637
8784	30718	668614
8785	30720	668593
8786	30723	668571
8787	30726	668561
8788	30729	668546
8789	30732	668531
8790	30735	668516
8791	30738	668498
8792	30741	668491
8793	30744	668480
8794	30747	668464
8795	30750	668448
8796	30753	668423
8797	30755	668398
8798	30758	668378
8799	30761	668366
8800	30764	668351
8801	30767	668331
8802	30769	668307
8803	30772	668285
8804	30775	668270
8805	30778	668253
8806	30781	668235
8807	30783	668210
8808	30786	668194
8809	30789	668171
8810	30792	668157
8811	30795	668141
8812	30797	668123
8813	30800	668099
8814	30803	668077
8815	30805	668057
8816	30809	668045
8817	30811	668022
8818	30814	668000
8819	30816	667973
8820	30819	667947
8821	30821	667922
8822	30824	667901
8823	30826	667876
8824	30829	667852
8825	30831	667827
8826	30834	667803
8827	30836	667779
8828	30839	667758
8829	30842	667743
8830	30845	667719
8831	30847	667692
8832	30849	667665
8833	30852	667637
8834	30854	667607
8835	30857	667583
8836	30859	667561
8837	30862	667539
8838	30865	667527
8839	30867	667500
8840	30870	667483
8841	30873	667469
8842	30876	667449
8843	30879	667432
8844	30882	667419
8845	30885	667405
8846	30888	667383
8847	30890	667365
8848	30893	667346
8849	30896	667322
8850	30898	667293
8851	30901	667270
8852	30903	667242
8853	30906	667221
8854	30908	667195
8855	31050	670186
8856	31053	670160
8857	31059	670212
8858	31061	670189
8859	31064	670171
8860	31067	670149
8861	31069	670118
8862	31072	670090
8863	31074	670067
8864	31076	670038
8865	31079	670011
8866	31081	669986
8867	31084	669965
8868	31087	669945
8869	31089	669922
8870	31092	669898
8871	31095	669880
8872	31097	669857
8873	31100	669830
8874	31102	669805
8875	31105	669780
8876	31108	669764
8877	31110	669740
8878	31114	669734
8879	31116	669716
8880	31119	669693
8881	31122	669682
8882	31125	669663
8883	31128	669640
8884	31131	669623
8885	31133	669596
8886	31135	669568
8887	31138	669542
8888	31140	669518
8889	31143	669490
8890	31145	669464
8891	31148	669442
8892	31150	669420
8893	31153	669396
8894	31156	669376
8895	31158	669356
8896	31161	669341
8897	31164	669317
8898	31166	669290
8899	31169	669264
8900	31172	669245
8901	31174	669225
8902	31177	669202
8903	31179	669175
8904	31182	669153
8905	31184	669129
8906	31187	669108
8907	31190	669083
8908	31192	669051
8909	31194	669028
8910	31197	669000
8911	31199	668970
8912	31201	668938
8913	31204	668917
8914	31207	668894
8915	31209	668868
8916	31211	668838
8917	31213	668804
8918	31215	668771
8919	31218	668741
8920	31220	668721
8921	31223	668693
8922	31225	668666
8923	31228	668639
8924	31230	668615
8925	31233	668592
8926	31236	668574
8927	31239	668563
8928	31241	668539
8929	31244	668526
8930	31247	668501
8931	31249	668476
8932	31252	668453
8933	31255	668438
8934	31257	668417
8935	31261	668408
8936	31263	668384
8937	31266	668357
8938	31268	668332
8939	31271	668309
8940	31273	668285
8941	31276	668260
8942	31278	668231
8943	31280	668204
8944	31283	668179
8945	31286	668161
8946	31289	668157
8947	31291	668126
8948	31294	668101
8949	31297	668083
8950	31299	668058
8951	31302	668047
8952	31305	668034
8953	31308	668015
8954	31312	668007
8955	31314	667988
8956	31317	667968
8957	31320	667949
8958	31322	667924
8959	31325	667903
8960	31327	667876
8961	31330	667849
8962	31332	667825
8963	31335	667809
8964	31338	667782
8965	31340	667750
8966	31342	667720
8967	31344	667692
8968	31347	667664
8969	31349	667634
8970	31351	667610
8971	31354	667586
8972	31357	667571
8973	31360	667551
8974	31362	667519
8975	31364	667496
8976	31367	667476
8977	31370	667455
8978	31372	667427
8979	31374	667396
8980	31377	667366
8981	31379	667340
8982	31381	667312
8983	31384	667290
8984	31387	667282
8985	31390	667269
8986	31393	667253
8987	31396	667229
8988	31398	667206
8989	31401	667194
8990	31404	667165
8991	31406	667141
8992	31409	667121
8993	31412	667102
8994	31414	667077
8995	31417	667065
8996	31420	667042
8997	31422	667021
8998	31425	666992
8999	31427	666960
9000	31429	666936
9001	31432	666911
9002	31435	666888
9003	31437	666868
9004	31440	666851
9005	31442	666820
9006	31444	666786
9007	31447	666758
9008	31450	666740
9009	31452	666717
9010	31454	666690
9011	31457	666662
9012	31459	666636
9013	31462	666610
9014	31464	666586
9015	31467	666570
9016	31470	666548
9017	31472	666520
9018	31475	666500
9019	31477	666479
9020	31480	666457
9021	31483	666441
9022	31486	666421
9023	31488	666394
9024	31491	666376
9025	31494	666363
9026	31497	666350
9027	31499	666326
9028	31502	666296
9029	31504	666267
9030	31506	666243
9031	31509	666217
9032	31511	666186
9033	31514	666172
9034	31516	666144
9035	31519	666120
9036	31521	666095
9037	31524	666071
9038	31526	666049
9039	31529	666028
9040	31532	666016
9041	31535	665998
9042	31537	665973
9043	31540	665948
9044	31542	665922
9045	31545	665902
9046	31548	665891
9047	31551	665875
9048	31554	665860
9049	31557	665846
9050	31559	665821
9051	31563	665810
9052	31565	665788
9053	31568	665763
9054	31570	665736
9055	31572	665707
9056	31575	665677
9057	31577	665648
9058	31580	665637
9059	31583	665624
9060	31586	665606
9061	31588	665584
9062	31591	665557
9063	31594	665541
9064	31597	665528
9065	31599	665506
9066	31602	665481
9067	31604	665453
9068	31607	665435
9069	31610	665415
9070	31613	665403
9071	31615	665379
9072	31618	665351
9073	31620	665323
9074	31623	665308
9075	31626	665294
9076	31629	665282
9077	31631	665258
9078	31634	665238
9079	31637	665223
9080	31640	665215
9081	31644	665208
9082	31647	665194
9083	31650	665182
9084	31653	665173
9085	31655	665150
9086	31658	665132
9087	31662	665126
9088	31664	665102
9089	31667	665077
9090	31669	665052
9091	31672	665033
9092	31674	665008
9093	31678	665007
9094	31680	664985
9095	31683	664958
9096	31685	664933
9097	31688	664910
9098	31690	664887
9099	31693	664876
9100	31696	664849
9101	31698	664819
9102	31700	664793
9103	31703	664760
9104	31705	664735
9105	31707	664709
9106	31710	664691
9107	31712	664662
9108	31715	664630
9109	31717	664601
9110	31719	664572
9111	31722	664548
9112	31724	664524
9113	31727	664503
9114	31729	664479
9115	31732	664450
9116	31734	664421
9117	31736	664394
9118	31738	664365
9119	31741	664349
9120	31744	664329
9121	31746	664304
9122	31750	664293
9123	31752	664269
9124	31754	664243
9125	31757	664225
9126	31760	664207
9127	31762	664181
9128	31765	664161
9129	31768	664143
9130	31770	664116
9131	31773	664095
9132	31776	664085
9133	31779	664066
9134	31782	664063
9135	31785	664047
9136	31788	664023
9137	31791	664011
9138	31794	663994
9139	31796	663969
9140	31798	663943
9141	31801	663918
9142	31803	663894
9143	31806	663880
9144	31809	663860
9145	31812	663836
9146	31814	663813
9147	31816	663784
9148	31819	663759
9149	31821	663738
9150	31825	663730
9151	31827	663707
9152	31830	663684
9153	31832	663662
9154	31835	663640
9155	31837	663614
9156	31840	663599
9157	31843	663576
9158	31845	663554
9159	31848	663542
9160	31851	663526
9161	31854	663506
9162	31857	663487
9163	31860	663471
9164	31862	663450
9165	31864	663421
9166	31867	663390
9167	31869	663360
9168	31872	663341
9169	31874	663322
9170	31877	663299
9171	31879	663269
9172	31881	663239
9173	31884	663212
9174	31886	663186
9175	31888	663163
9176	31891	663133
9177	31893	663104
9178	31895	663075
9179	31898	663048
9180	31900	663020
9181	31902	662991
9182	31905	662973
9183	31908	662952
9184	31910	662924
9185	31912	662895
9186	31914	662865
9187	31917	662837
9188	31920	662828
9189	31923	662817
9190	31925	662794
9191	31928	662773
9192	31931	662758
9193	31934	662741
9194	31936	662721
9195	31940	662712
9196	31943	662697
9197	31946	662683
9198	31948	662664
9199	31951	662640
9200	31953	662620
9201	31956	662596
9202	31958	662567
9203	31960	662536
9204	31962	662506
9205	31965	662476
9206	31967	662450
9207	31970	662433
9208	31972	662410
9209	31975	662385
9210	31977	662358
9211	31979	662330
9212	31982	662301
9213	31984	662274
9214	31986	662246
9215	31989	662219
9216	31991	662196
9217	31994	662171
9218	31996	662148
9219	31999	662126
9220	32001	662103
9221	32004	662093
9222	32007	662076
9223	32010	662053
9224	32012	662031
9225	32015	662008
9226	32017	661985
9227	32021	661975
9228	32275	667158
9229	32277	667127
9230	32283	667169
9231	32285	667149
9232	32288	667129
9233	32291	667120
9234	32294	667101
9235	32297	667080
9236	32300	667061
9237	32302	667040
9238	32305	667023
9239	32308	667007
9240	32310	666984
9241	32313	666963
9242	32316	666938
9243	32318	666923
9244	32322	666914
9245	32325	666900
9246	32327	666882
9247	32330	666857
9248	32333	666840
9249	32336	666825
9250	32339	666819
9251	32342	666805
9252	32345	666789
9253	32352	666862
9254	32359	666934
9255	32366	667006
9256	32377	667147
9257	32384	667221
9258	32391	667287
9259	32394	667268
9260	32397	667247
9261	32400	667237
9262	32403	667235
9263	32406	667221
9264	32411	667245
9265	32415	667256
9266	32419	667259
9267	32423	667268
9268	32427	667262
9269	32430	667246
9270	32432	667226
9271	32435	667204
9272	32438	667188
9273	32440	667170
9274	32443	667144
9275	32446	667126
9276	32448	667102
9277	32451	667082
9278	32454	667063
9279	32456	667045
9280	32459	667029
9281	32463	667021
9282	32465	667001
9283	32468	666984
9284	32471	666963
9285	32474	666946
9286	32476	666927
9287	32479	666908
9288	32482	666887
9289	32485	666877
9290	32488	666857
9291	32490	666831
9292	32492	666805
9293	32495	666783
9294	32497	666759
9295	32500	666733
9296	32503	666719
9297	32506	666701
9298	32508	666680
9299	32511	666661
9300	32514	666641
9301	32516	666618
9302	32519	666604
9303	32522	666585
9304	32525	666562
9305	32527	666537
9306	32530	666514
9307	32532	666488
9308	32535	666476
9309	32538	666454
9310	32540	666431
9311	32542	666404
9312	32546	666394
9313	32548	666376
9314	32552	666366
9315	32555	666351
9316	32558	666338
9317	32560	666316
9318	32563	666290
9319	32565	666268
9320	32568	666251
9321	32571	666233
9322	32573	666207
9323	32576	666180
9324	32578	666164
9325	32581	666143
9326	32584	666126
9327	32587	666111
9328	32589	666087
9329	32592	666062
9330	32595	666046
9331	32598	666037
9332	32601	666027
9333	32604	666008
9334	32606	665989
9335	32609	665974
9336	32612	665962
9337	32616	665959
9338	32619	665954
9339	32622	665937
9340	32625	665916
9341	32628	665895
9342	32630	665879
9343	32633	665865
9344	32636	665839
9345	32639	665823
9346	32642	665823
9347	32646	665815
9348	32649	665804
9349	32651	665786
9350	32654	665772
9351	32657	665757
9352	32660	665731
9353	32663	665715
9354	32666	665701
9355	32668	665674
9356	32670	665648
9357	32673	665628
9358	32676	665612
9359	32679	665590
9360	32682	665578
9361	32684	665557
9362	32687	665531
9363	32689	665515
9364	32692	665500
9365	32695	665485
9366	32699	665480
9367	32702	665465
9368	32704	665441
9369	32707	665428
9370	32711	665422
9371	32714	665418
9372	32717	665398
9373	32720	665386
9374	32723	665369
9375	32726	665354
9376	32729	665344
9377	32732	665333
9378	32734	665313
9379	32737	665298
9380	32740	665280
9381	32743	665269
9382	32746	665255
9383	32749	665240
9384	32753	665239
9385	32756	665225
9386	32758	665200
9387	32761	665177
9388	32764	665165
9389	32766	665138
9390	32768	665111
9391	32771	665085
9392	32773	665057
9393	32776	665032
9394	32779	665030
9395	32782	665018
9396	32785	664993
9397	32787	664970
9398	32790	664945
9399	32792	664921
9400	32795	664908
9401	32798	664886
9402	32800	664859
9403	32802	664832
9404	32804	664802
9405	32807	664780
9406	32810	664764
9407	32813	664754
9408	32816	664731
9409	32818	664704
9410	32821	664684
9411	32823	664661
9412	32826	664642
9413	32829	664636
9414	32832	664617
9415	32834	664592
9416	32837	664572
9417	32840	664553
9418	32843	664541
9419	32846	664529
9420	32849	664513
9421	32852	664503
9422	32855	664482
9423	32857	664464
9424	32861	664456
9425	32864	664443
9426	32867	664430
9427	32869	664409
9428	32872	664389
9429	32875	664375
9430	32877	664351
9431	32880	664335
9432	32883	664316
9433	32886	664297
9434	32889	664286
9435	32892	664275
9436	32894	664254
9437	32897	664234
9438	32900	664220
9439	32903	664209
9440	32906	664193
9441	32910	664195
9442	32913	664184
9443	32916	664170
9444	32919	664149
9445	32921	664132
9446	32924	664118
9447	32928	664113
9448	32931	664099
9449	32934	664089
9450	32936	664067
9451	32939	664048
9452	32942	664038
9453	32945	664026
9454	32948	664014
9455	32952	664008
9456	32955	663993
9457	32957	663970
9458	32960	663952
9459	32962	663928
9460	32965	663906
9461	32968	663887
9462	32970	663866
9463	32973	663848
9464	32976	663834
9465	32979	663810
9466	32982	663796
9467	32984	663780
9468	32987	663768
9469	32990	663755
9470	32993	663738
9471	32996	663722
9472	32999	663700
9473	33001	663680
9474	33004	663656
9475	33007	663650
9476	33010	663636
9477	33013	663623
9478	33016	663606
9479	33018	663581
9480	33022	663577
9481	33025	663577
9482	33028	663556
9483	33030	663531
9484	33033	663506
9485	33035	663482
9486	33038	663466
9487	33041	663452
9488	33044	663438
9489	33047	663431
9490	33050	663416
9491	33053	663399
9492	33056	663380
9493	33059	663366
9494	33062	663356
9495	33065	663339
9496	33068	663324
9497	33071	663315
9498	33074	663307
9499	33077	663285
9500	33080	663269
9501	33082	663248
9502	33085	663224
9503	33087	663203
9504	33090	663184
9505	33092	663157
9506	33095	663131
9507	33097	663107
9508	33099	663081
9509	33102	663059
9510	33105	663044
9511	33108	663023
9512	33110	662996
9513	33113	662982
9514	33115	662963
9515	33118	662948
9516	33122	662940
9517	33125	662929
9518	33128	662917
9519	33130	662894
9520	33133	662871
9521	33136	662854
9522	33138	662838
9523	33142	662834
9524	33145	662825
9525	33148	662810
9526	33150	662786
9527	33154	662773
9528	33156	662752
9529	33159	662735
9530	33161	662709
9531	33164	662682
9532	33166	662656
9533	33169	662645
9534	33172	662629
9535	33174	662601
9536	33177	662576
9537	33179	662551
9538	33181	662525
9539	33184	662504
9540	33187	662487
9541	33189	662465
9542	33192	662442
9543	33194	662418
9544	33197	662394
9545	33199	662375
9546	33202	662358
9547	33205	662335
9548	33207	662312
9549	33209	662286
9550	33212	662257
9551	33214	662229
9552	33216	662204
9553	33219	662188
9554	33222	662167
9555	33224	662142
9556	33226	662116
9557	33229	662094
9558	33232	662073
9559	33234	662056
9560	33237	662043
9561	33240	662024
9562	33243	662009
9563	33246	661991
9564	33340	663786
9565	33398	664882
9566	33404	664923
9567	33407	664908
9568	33410	664888
9569	33412	664862
9570	33414	664836
9571	33417	664816
9572	33420	664805
9573	33423	664781
9574	33425	664760
9575	33428	664739
9576	33430	664715
9577	33433	664697
9578	33436	664692
9579	33440	664681
9580	33443	664679
9581	33446	664658
9582	33448	664641
9583	33452	664633
9584	33455	664621
9585	33457	664599
9586	33460	664584
9587	33463	664568
9588	33466	664551
9589	33469	664542
9590	33473	664553
9591	33476	664540
9592	33480	664530
9593	33483	664525
9594	33486	664514
9595	33489	664493
9596	33491	664467
9597	33494	664453
9598	33496	664428
9599	33499	664410
9600	33502	664400
9601	33505	664382
9602	33508	664370
9603	33511	664355
9604	33514	664335
9605	33517	664325
9606	33520	664313
9607	33523	664304
9608	33526	664284
9609	33529	664266
9610	33531	664243
9611	33534	664225
9612	33537	664208
9613	33540	664198
9614	33543	664184
9615	33546	664167
9616	33549	664158
9617	33554	664194
9618	33558	664205
9619	33562	664207
9620	33568	664245
9621	33572	664260
9622	33576	664271
9623	33580	664274
9624	33585	664300
9625	33590	664314
9626	33593	664314
9627	33597	664313
9628	33602	664345
9629	33607	664372
9630	33611	664372
9631	33614	664368
9632	33618	664365
9633	33621	664344
9634	33623	664329
9635	33626	664303
9636	33628	664282
9637	33631	664263
9638	33634	664246
9639	33637	664228
9640	33640	664214
9641	33642	664189
9642	33645	664183
9643	33649	664192
9644	33653	664180
9645	33655	664163
9646	33658	664143
9647	33661	664125
9648	33664	664111
9649	33667	664094
9650	33669	664072
9651	33672	664050
9652	33674	664031
9653	33677	664014
9654	33680	663998
9655	33683	663984
9656	33686	663973
9657	33689	663952
9658	33691	663927
9659	33693	663900
9660	33696	663886
9661	33699	663866
